"","ï..Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","Q21A","country","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","VCL3","VCL6","VCL12","gender","age","Extraversion","Agreeableness","Conscientiousness","Emotional","Openness","education","urban","race"
"10224",2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,"MY",6,4,6,2,6,4,7,2,6,4,0,0,0,2,22,10,11,8,8,10,3,3,70
"10225",1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"MY",4,5,6,6,5,3,5,6,6,3,0,0,0,2,24,7,10,12,12,8,4,1,10
"10226",3,1,2,1,2,2,3,4,4,4,2,3,1,2,2,2,4,1,2,3,4,"MY",5,4,6,1,4,1,7,7,7,1,0,0,0,2,21,6,11,13,8,5,2,3,10
"10227",2,4,4,1,4,4,1,4,4,4,1,3,4,4,2,2,3,4,4,4,4,"MY",6,1,1,1,7,3,4,3,7,1,0,0,0,1,24,9,5,4,8,8,4,3,70
"10228",2,2,3,2,3,3,2,2,3,3,4,3,3,3,3,3,4,4,2,3,2,"NZ",5,6,4,1,4,3,6,2,4,6,0,0,0,2,24,8,12,6,5,10,3,3,10
"10229",2,1,2,1,2,1,1,2,2,2,3,1,2,2,1,2,4,4,2,2,2,"MY",4,4,3,3,6,2,4,3,4,5,0,0,0,2,20,6,8,6,7,11,3,2,10
"10230",2,3,1,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,"MY",4,3,6,3,6,3,5,3,3,5,0,0,0,2,29,7,8,9,6,11,3,3,10
"10231",4,4,4,2,4,2,4,4,2,4,2,3,4,2,2,2,4,4,4,4,4,"MY",4,3,6,3,6,4,7,3,3,2,0,0,0,2,19,8,10,9,6,8,3,2,10
"10232",2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,3,2,2,"MY",4,5,5,2,5,4,4,3,5,2,0,0,0,2,20,8,9,8,7,7,3,1,10
"10233",4,3,2,3,2,3,2,3,4,3,2,3,2,2,3,3,4,3,3,4,4,"MY",6,3,6,1,0,6,5,3,2,4,0,0,0,2,28,12,8,9,3,4,3,2,70
"10234",4,1,3,1,3,4,1,3,3,3,4,1,3,3,4,4,4,1,1,4,2,"MY",1,2,6,1,5,2,5,5,2,3,0,0,0,2,24,3,7,11,3,8,2,1,10
"10235",3,3,2,3,3,3,3,4,4,3,3,4,4,3,4,3,4,3,4,4,3,"MY",6,3,0,1,7,2,6,6,6,3,0,0,0,2,22,8,9,6,7,10,3,3,10
"10236",2,1,3,2,2,2,2,2,2,2,2,4,3,2,2,3,3,2,1,3,3,"MY",5,6,3,4,4,2,6,3,2,4,0,0,0,2,21,7,12,6,6,8,2,3,10
"10237",1,4,2,3,2,3,2,2,3,2,1,1,3,3,3,2,2,3,3,4,2,"MY",2,3,5,2,3,2,7,2,5,3,0,0,0,2,23,4,10,7,7,6,3,3,10
"10238",2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,"MY",6,3,6,3,6,6,7,3,3,1,0,0,0,2,22,12,10,9,6,7,3,3,10
"10239",3,4,4,4,2,4,2,4,4,2,4,4,4,2,4,4,3,3,4,4,2,"MY",2,7,4,2,5,4,5,2,4,1,0,0,0,2,21,6,12,6,6,6,3,2,10
"10240",1,1,1,1,2,1,2,1,1,2,1,2,3,2,1,2,1,2,1,1,1,"MY",6,3,7,2,7,5,6,6,6,5,0,0,0,2,22,11,9,13,8,12,3,3,10
"10241",1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,1,"MY",7,2,7,3,7,7,7,2,7,7,0,0,0,2,21,14,9,9,10,14,3,3,70
"10242",3,2,2,4,2,4,3,4,2,1,4,4,2,2,4,2,3,3,3,4,1,"ID",4,5,2,1,6,5,7,6,2,6,0,0,0,2,20,9,12,8,3,12,2,1,70
"10243",4,2,2,2,4,2,2,3,2,2,3,3,3,3,2,2,2,2,2,2,3,"MY",5,2,6,2,5,2,5,3,4,2,0,0,0,2,21,7,7,9,6,7,3,3,10
"10244",2,2,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,1,2,1,"MY",5,2,5,2,6,3,6,3,6,2,0,0,0,2,21,8,8,8,8,8,3,2,70
"10245",4,3,3,3,1,4,2,2,1,4,2,4,4,3,4,2,3,3,2,1,4,"MY",4,4,5,1,5,4,6,1,6,4,0,0,0,2,20,8,10,6,7,9,3,3,10
"10246",4,3,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,3,3,3,4,"ID",1,6,3,1,3,2,6,1,2,5,0,0,0,2,21,3,12,4,3,8,2,3,10
"10247",3,3,2,3,3,2,4,3,3,4,3,3,3,2,3,3,3,3,3,2,3,"MY",4,4,3,1,3,3,5,3,3,5,0,0,0,2,25,7,9,6,4,8,4,2,10
"10248",2,1,3,1,2,2,2,2,1,1,2,3,2,1,1,2,3,1,1,2,2,"MY",6,3,6,2,5,1,6,7,3,4,0,0,0,2,23,7,9,13,5,9,3,3,10
"10249",2,4,4,3,2,1,3,3,3,2,4,4,4,4,3,3,4,4,4,4,3,"MY",4,7,3,2,4,1,4,3,3,3,0,0,0,1,19,5,11,6,5,7,2,3,70
"10250",1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"MY",6,7,6,7,7,3,6,7,7,4,0,0,0,1,22,9,13,13,14,11,3,3,10
"10251",1,1,2,1,2,2,1,1,3,1,2,1,2,2,2,2,3,2,2,2,2,"MY",4,4,5,2,5,2,7,4,4,2,0,0,0,2,20,6,11,9,6,7,2,2,10
"10252",1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,3,1,1,1,"MY",6,3,7,5,0,3,7,1,3,4,0,0,0,2,19,9,10,8,8,4,2,1,10
"10253",1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,"MY",6,4,5,3,5,5,7,3,3,5,0,0,0,1,21,11,11,8,6,10,2,3,70
"10254",1,1,3,1,2,2,1,1,2,3,1,2,2,1,1,2,3,1,1,1,2,"MY",1,7,5,7,1,1,6,7,3,4,0,0,0,2,24,2,13,12,10,5,4,1,10
"10255",1,4,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"MY",1,1,2,1,2,1,4,2,1,3,0,0,0,2,23,2,5,4,2,5,3,3,70
"10256",2,2,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,"MY",7,1,5,3,7,4,6,1,4,1,0,0,0,1,33,11,7,6,7,8,2,1,70
"10257",2,2,1,1,2,1,2,2,4,2,2,3,2,2,1,2,3,3,2,4,1,"MY",5,4,5,2,4,3,5,5,4,5,0,0,0,2,23,8,9,10,6,9,3,2,10
"10258",2,3,2,2,3,3,4,3,3,2,2,3,2,3,3,2,3,2,2,3,3,"MY",3,5,5,2,3,2,5,2,2,3,0,0,0,2,25,5,10,7,4,6,4,3,70
"10259",1,2,1,1,4,3,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,"MY",1,4,5,3,7,4,5,4,5,5,0,0,0,2,20,5,9,9,8,12,3,1,10
"10260",1,2,3,2,4,2,1,2,3,4,3,1,4,3,1,3,4,1,3,2,4,"ID",1,3,7,3,6,1,7,4,5,4,0,0,0,2,30,2,10,11,8,10,3,3,10
"10261",3,1,2,2,2,4,2,2,4,2,3,3,2,2,4,3,3,3,4,4,2,"MY",5,4,3,1,5,4,5,5,3,7,0,0,0,2,25,9,9,8,4,12,4,2,60
"10262",2,4,2,1,3,4,1,3,4,3,3,4,4,3,2,4,4,4,2,3,4,"MY",4,4,5,1,4,4,6,1,3,5,0,0,0,2,22,8,10,6,4,9,4,3,10
"10263",3,4,3,3,3,4,4,4,4,4,2,2,4,2,2,4,4,2,3,1,4,"MY",5,1,5,1,5,2,6,5,2,5,0,0,0,1,24,7,7,10,3,10,2,1,70
"10264",4,4,4,2,2,3,4,4,4,4,3,4,3,4,2,3,4,2,3,4,4,"MY",3,7,3,1,4,1,6,2,3,7,0,0,0,2,28,4,13,5,4,11,4,3,10
"10265",1,1,1,4,2,2,2,2,4,1,1,1,3,1,1,1,4,1,1,2,4,"MY",4,3,6,2,6,2,7,4,6,5,0,0,0,2,25,6,10,10,8,11,4,2,10
"10266",1,1,3,1,1,4,1,3,3,3,2,3,3,3,3,2,4,2,3,3,2,"MY",3,4,5,1,6,1,3,4,3,4,0,0,0,2,21,4,7,9,4,10,3,1,70
"10267",1,2,2,2,2,4,1,2,2,3,2,2,3,3,1,2,3,2,2,3,2,"MY",5,2,7,3,6,2,6,6,6,2,0,0,0,1,22,7,8,13,9,8,3,3,10
"10268",3,2,4,4,4,4,1,4,4,4,2,3,4,2,1,3,4,3,3,4,3,"MY",1,2,3,1,4,4,6,1,1,1,0,0,0,2,19,5,8,4,2,5,3,3,10
"10269",4,4,2,2,3,4,4,4,4,4,3,4,4,3,4,2,4,3,3,4,4,"MY",4,3,5,2,6,6,7,1,2,7,0,0,0,2,25,10,10,6,4,13,3,3,10
"10270",1,2,2,1,4,1,1,2,1,2,2,1,2,2,1,2,3,2,1,1,2,"MY",3,5,6,6,5,2,6,0,6,3,0,0,0,1,23,5,11,6,12,8,2,1,10
"10271",3,3,2,2,2,4,4,4,4,1,3,4,4,2,4,3,4,4,3,3,2,"MY",2,2,4,1,5,1,6,3,1,2,0,0,0,2,21,3,8,7,2,7,3,3,10
"10272",4,4,4,1,4,4,3,4,2,4,4,4,2,4,4,4,4,4,4,4,4,"MY",3,1,4,1,5,2,4,4,4,1,0,0,0,2,22,5,5,8,5,6,3,2,70
"10273",2,3,2,2,3,3,2,2,3,3,2,2,3,2,2,4,2,2,2,2,3,"MY",6,2,6,3,7,4,7,4,2,6,0,0,0,2,25,10,9,10,5,13,3,2,10
"10274",1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3,2,1,2,2,"MY",5,3,3,3,5,2,5,1,5,3,0,0,0,2,21,7,8,4,8,8,2,3,10
"10275",4,4,4,2,3,4,1,4,4,4,4,2,2,4,3,3,4,4,4,4,4,"MY",1,1,4,1,1,2,7,6,1,3,0,0,0,2,23,3,8,10,2,4,3,2,10
"10276",2,3,2,3,2,2,1,2,3,1,1,3,2,3,4,1,2,4,4,2,3,"MY",5,3,6,2,7,3,6,3,5,5,0,0,0,2,20,8,9,9,7,12,3,3,10
"10277",2,4,3,2,4,3,4,3,3,2,3,4,4,4,3,2,4,4,3,3,3,"MY",1,3,2,1,2,2,7,6,2,5,0,0,0,2,22,3,10,8,3,7,4,3,10
"10278",4,3,4,4,2,4,4,3,4,2,4,4,2,3,4,2,4,4,4,4,4,"MY",5,2,7,2,7,3,6,3,5,3,0,0,0,2,29,8,8,10,7,10,4,3,10
"10279",1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,3,1,1,1,"ID",2,6,6,7,3,1,6,7,7,4,0,0,0,2,28,3,12,13,14,7,4,3,10
"10280",1,4,2,3,3,4,1,2,3,2,1,2,4,2,2,2,2,4,3,2,2,"SG",4,5,4,2,4,4,5,2,4,4,0,0,0,2,22,8,10,6,6,8,3,3,10
"10281",1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,"MY",5,2,7,3,4,2,7,6,6,3,0,0,0,2,26,7,9,13,9,7,3,1,10
"10282",2,2,2,1,2,1,2,1,2,3,2,1,2,2,2,2,2,3,3,1,2,"MY",6,3,5,2,5,7,5,5,6,6,0,0,0,2,20,13,8,10,8,11,3,3,10
"10283",2,3,4,2,4,4,4,3,3,4,2,2,4,4,1,4,4,4,3,3,4,"MY",4,1,4,1,4,4,4,5,1,5,0,0,0,2,21,8,5,9,2,9,3,2,10
"10284",3,2,1,3,1,4,4,3,4,3,4,4,2,3,4,2,1,4,4,4,2,"MY",5,2,6,1,6,5,6,2,2,3,0,0,0,2,22,10,8,8,3,9,3,3,70
"10285",2,2,1,2,1,2,1,2,2,1,1,1,3,2,1,1,1,3,2,1,1,"MY",6,3,7,2,7,3,6,2,7,3,0,0,0,2,22,9,9,9,9,10,3,2,10
"10286",3,2,2,2,3,2,1,2,2,3,2,2,4,2,2,2,3,2,2,2,4,"MY",2,4,5,1,3,6,4,2,2,4,0,0,0,2,25,8,8,7,3,7,3,2,10
"10287",2,2,2,2,3,3,2,3,3,1,3,3,3,3,3,2,2,3,2,3,1,"MY",2,6,5,1,4,2,7,4,3,3,0,0,0,2,19,4,13,9,4,7,2,3,10
"10288",2,1,2,1,3,2,2,2,3,2,2,3,3,2,2,2,2,2,1,3,2,"MY",4,5,3,6,5,6,6,4,3,3,0,0,0,2,22,10,11,7,9,8,3,3,10
"10289",3,2,4,1,4,3,1,3,2,4,3,4,2,3,1,4,4,3,2,3,3,"MY",1,6,2,2,3,1,2,2,3,4,0,0,0,2,25,2,8,4,5,7,3,2,10
"10290",2,1,2,4,2,1,1,3,4,1,2,2,2,2,2,3,1,1,3,2,1,"MY",6,7,5,3,7,2,6,2,3,5,0,0,0,2,29,8,13,7,6,12,4,3,10
"10291",4,1,1,1,3,4,1,2,2,2,3,1,2,1,2,3,2,4,1,1,2,"MY",2,1,6,4,3,1,1,7,2,3,0,0,0,2,24,3,2,13,6,6,3,1,10
"10292",2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,4,1,1,1,"MY",6,6,2,4,5,3,6,5,4,5,0,0,0,2,19,9,12,7,8,10,2,3,10
"10293",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",2,7,6,7,7,6,5,7,7,5,0,0,0,2,23,8,12,13,14,12,3,2,10
"10294",2,4,2,1,2,2,4,4,3,3,3,2,1,2,2,2,2,2,1,4,2,"MY",5,3,3,2,2,5,5,1,2,1,0,0,0,2,19,10,8,4,4,3,3,3,10
"10295",2,2,2,1,2,1,1,3,3,3,1,3,2,1,3,2,2,1,1,2,3,"MY",4,4,5,4,3,3,6,4,6,6,0,0,0,2,21,7,10,9,10,9,3,1,10
"10296",1,1,1,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,2,1,"ID",6,7,6,3,6,6,7,6,5,4,0,0,0,2,21,12,14,12,8,10,3,3,10
"10297",4,2,4,1,4,4,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,"ID",1,6,1,1,3,2,7,1,1,1,0,0,0,2,22,3,13,2,2,4,4,3,10
"10298",3,4,2,3,2,3,1,4,2,3,2,2,3,4,4,4,3,3,3,3,4,"MY",7,4,6,1,7,4,3,2,2,4,0,0,0,2,22,11,7,8,3,11,3,3,10
"10299",2,3,4,2,2,3,2,2,4,4,3,3,3,3,2,2,3,3,3,4,1,"MY",5,3,6,3,5,4,5,2,4,5,0,0,0,1,25,9,8,8,7,10,3,3,10
"10300",3,4,3,2,2,3,1,3,3,3,3,3,2,3,2,2,4,4,1,3,4,"MY",2,4,6,1,5,2,6,3,4,4,0,0,0,2,19,4,10,9,5,9,2,2,10
"10301",2,2,3,1,3,1,2,2,2,2,2,2,2,1,1,2,3,1,1,2,2,"MY",4,4,5,3,6,1,6,5,3,3,0,0,0,2,24,5,10,10,6,9,3,1,10
"10302",2,1,2,3,2,2,2,2,2,4,2,2,2,2,3,2,2,2,2,2,2,"MY",5,4,6,3,6,4,6,5,7,6,0,0,0,2,24,9,10,11,10,12,4,3,10
"10303",2,3,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,2,3,2,1,"MY",7,2,6,3,6,4,6,3,3,5,0,0,0,1,20,11,8,9,6,11,3,3,10
"10304",1,1,2,2,2,4,2,2,2,2,1,2,4,2,3,3,4,4,2,3,4,"MY",5,2,6,2,4,6,3,4,4,4,0,0,0,2,27,11,5,10,6,8,3,3,10
"10305",3,3,3,1,2,4,1,3,3,3,2,2,3,2,3,3,4,3,1,3,3,"MY",5,3,4,3,5,6,3,2,3,2,0,0,0,2,20,11,6,6,6,7,2,3,70
"10306",3,3,2,2,2,2,2,4,3,2,4,3,2,3,1,2,2,3,3,1,2,"MY",4,2,4,2,5,2,5,6,4,4,0,0,0,2,26,6,7,10,6,9,4,3,10
"10307",4,2,3,2,4,1,1,3,4,3,2,2,4,4,2,2,4,4,1,2,1,"MY",6,1,4,3,7,6,6,2,4,5,0,0,0,2,19,12,7,6,7,12,2,2,10
"10308",3,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,"MY",4,3,5,2,5,5,3,4,4,4,0,0,0,2,22,9,6,9,6,9,3,1,10
"10309",1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,3,1,"NONE",4,3,4,3,5,2,4,5,6,6,0,0,0,2,21,6,7,9,9,11,2,1,10
"10310",1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,"MY",4,7,3,6,1,3,4,1,5,5,0,0,0,2,21,7,11,4,11,6,3,2,10
"10311",1,4,1,4,2,4,2,2,4,2,3,2,4,3,2,3,4,3,4,1,4,"MY",6,1,7,1,7,2,5,4,4,4,0,0,0,2,21,8,6,11,5,11,2,3,70
"10312",4,4,3,3,4,4,4,3,4,4,3,3,4,4,4,3,4,4,4,4,4,"MY",7,2,5,1,5,3,5,1,1,1,0,0,0,2,21,10,7,6,2,6,2,2,10
"10313",3,4,3,3,2,3,1,2,4,1,3,2,2,1,4,3,2,1,4,4,4,"MY",5,3,5,3,0,0,0,0,0,0,0,0,0,2,25,5,3,5,3,0,4,1,10
"10314",1,1,1,1,2,1,2,1,2,1,2,2,1,2,1,3,1,3,1,2,1,"MY",5,3,5,3,5,3,6,4,3,2,0,0,0,2,21,8,9,9,6,7,3,3,70
"10315",3,4,4,2,4,3,2,3,4,4,4,2,4,3,4,4,4,4,3,4,4,"MY",1,7,2,2,3,1,5,5,2,2,0,0,0,2,22,2,12,7,4,5,3,2,10
"10316",3,1,2,1,3,3,2,3,1,3,3,4,4,1,3,4,4,4,1,2,4,"MY",3,3,2,3,6,1,5,3,3,3,0,0,0,1,19,4,8,5,6,9,2,2,70
"10317",3,1,2,4,1,4,3,1,1,1,2,2,2,3,1,3,3,4,4,4,1,"MY",6,5,6,3,4,5,7,1,6,4,0,0,0,2,19,11,12,7,9,8,3,3,10
"10318",2,1,4,1,2,2,1,2,4,2,2,2,2,2,3,2,3,1,1,1,2,"MY",1,3,3,3,2,1,5,4,3,6,0,0,0,1,20,2,8,7,6,8,4,3,10
"10319",3,4,3,2,4,4,3,4,4,4,3,2,4,2,4,3,4,3,1,4,4,"MY",7,1,6,1,7,7,4,1,1,4,0,0,0,2,21,14,5,7,2,11,2,1,10
"10320",2,4,4,3,4,4,1,1,4,1,4,2,4,3,2,3,4,2,2,3,4,"MY",1,7,6,1,5,2,7,5,4,5,0,0,0,2,21,3,14,11,5,10,3,2,10
"10321",2,1,1,2,4,3,1,1,2,1,3,1,2,2,3,1,4,3,2,1,3,"MY",4,4,4,4,4,4,4,4,4,4,0,0,0,2,21,8,8,8,8,8,3,3,10
"10322",2,1,3,2,3,4,2,2,4,3,4,3,3,3,3,3,3,3,2,2,3,"MY",2,2,5,2,6,5,5,3,2,5,0,0,0,2,36,7,7,8,4,11,3,3,10
"10323",1,1,1,4,2,1,1,4,3,3,1,2,1,2,2,1,2,4,1,2,1,"MY",4,4,6,4,5,4,5,4,5,3,0,0,0,2,22,8,9,10,9,8,4,3,10
"10324",4,1,3,3,3,4,4,3,4,2,3,3,4,2,2,4,4,4,4,3,4,"MY",5,2,6,1,5,2,6,5,4,2,0,0,0,1,22,7,8,11,5,7,3,3,10
"10325",1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,"MY",4,7,6,7,5,3,2,6,7,5,0,0,0,2,29,7,9,12,14,10,4,2,10
"10326",3,3,2,3,3,4,3,3,4,3,3,4,3,3,2,3,3,3,3,4,2,"MY",1,2,5,2,2,3,7,6,2,5,0,0,0,2,20,4,9,11,4,7,3,2,10
"10327",2,2,2,1,2,2,3,2,2,1,1,2,4,2,4,2,2,4,4,4,1,"MY",7,4,5,1,5,4,7,1,5,1,0,0,0,2,19,11,11,6,6,6,2,3,10
"10328",3,4,2,1,1,3,2,1,2,3,2,1,2,3,2,2,2,4,2,4,1,"MY",6,3,6,1,7,5,6,4,3,1,0,0,0,2,20,11,9,10,4,8,2,3,10
"10329",2,1,3,2,2,2,1,1,2,1,3,2,3,2,3,3,1,3,3,1,2,"MY",5,3,4,3,6,2,6,3,3,6,0,0,0,2,21,7,9,7,6,12,3,1,10
"10330",3,2,3,2,3,2,3,3,3,4,3,2,3,2,3,3,2,2,2,3,3,"MY",3,5,5,2,3,1,6,2,4,4,0,0,0,2,21,4,11,7,6,7,1,1,10
"10331",4,4,4,2,3,4,3,4,4,4,4,3,4,2,3,4,4,3,2,4,4,"MY",2,4,5,1,6,2,6,2,1,5,0,0,0,2,19,4,10,7,2,11,3,3,10
"10332",2,1,3,1,3,2,1,2,3,3,1,1,3,2,1,2,3,2,1,1,2,"MY",3,4,5,3,4,2,6,3,4,4,0,0,0,2,26,5,10,8,7,8,2,2,10
"10333",3,4,3,2,3,3,1,3,3,4,4,3,4,3,3,3,4,4,3,2,4,"MY",7,2,6,2,6,6,2,5,2,7,0,0,0,2,26,13,4,11,4,13,4,3,10
"10334",3,2,3,4,4,4,2,3,4,4,3,3,4,2,2,2,3,4,4,4,2,"MY",4,2,2,1,4,2,4,1,2,1,0,0,0,2,22,6,6,3,3,5,3,3,10
"10335",1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,"MY",6,6,5,5,6,6,6,6,6,5,0,0,0,2,27,12,12,11,11,11,4,3,10
"10336",3,1,2,1,2,2,1,3,2,4,2,3,3,1,2,3,3,1,2,3,2,"MY",5,5,4,2,6,1,7,1,5,2,0,0,0,1,19,6,12,5,7,8,2,2,10
"10337",4,4,2,2,3,4,1,4,4,2,4,2,4,4,2,2,4,4,3,3,2,"MY",1,2,6,1,6,1,7,3,3,5,0,0,0,2,24,2,9,9,4,11,3,2,10
"10338",2,3,2,1,4,1,1,2,4,3,3,2,4,4,1,4,4,3,1,4,2,"MY",6,6,4,3,7,5,7,5,7,5,0,0,0,2,25,11,13,9,10,12,4,1,10
"10339",2,2,4,1,3,3,2,3,4,4,3,2,4,2,4,3,1,4,2,3,3,"MY",1,1,6,1,6,2,7,1,2,2,0,0,0,2,21,3,8,7,3,8,2,3,10
"10340",2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,2,3,2,1,2,2,"MY",2,6,2,6,5,6,4,4,4,5,0,0,0,2,23,8,10,6,10,10,3,2,10
"10341",2,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,4,3,1,2,2,"MY",1,3,4,2,6,1,6,1,3,3,0,0,0,2,19,2,9,5,5,9,3,3,10
"10342",2,2,2,2,2,2,1,2,2,4,2,1,4,3,2,2,4,2,3,2,4,"MY",5,4,6,2,6,7,6,3,2,4,0,0,0,2,24,12,10,9,4,10,4,2,70
"10343",1,2,3,4,1,1,2,4,1,1,2,1,4,1,1,2,1,2,4,1,1,"MY",7,6,7,7,1,1,5,3,5,2,0,0,0,3,27,8,11,10,12,3,2,3,10
"10344",2,1,2,3,2,3,3,4,3,1,3,3,3,3,4,2,4,4,4,3,3,"MY",4,7,6,2,6,7,6,1,1,3,0,0,0,2,22,11,13,7,3,9,3,3,10
"10345",4,2,4,3,4,4,1,1,1,4,1,3,4,4,1,4,4,2,3,1,4,"ID",2,3,6,2,6,2,3,7,6,5,0,0,0,2,21,4,6,13,8,11,2,2,10
"10346",1,2,2,1,2,3,1,2,2,3,3,2,2,1,1,2,1,3,1,1,2,"SG",6,6,3,5,6,5,7,1,4,3,0,0,0,2,23,11,13,4,9,9,3,3,10
"10347",3,1,3,2,4,4,3,3,2,3,4,3,3,3,3,3,3,3,3,4,4,"MY",5,3,4,1,6,2,6,3,5,3,0,0,0,2,25,7,9,7,6,9,3,1,10
"10348",1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,4,1,1,"MY",4,4,5,7,5,0,5,7,5,4,0,0,0,1,20,4,9,12,12,9,2,1,10
"10349",2,2,2,1,2,2,1,3,1,2,2,2,2,2,1,2,2,3,1,2,1,"MY",5,2,5,3,6,6,5,6,5,6,0,0,0,2,21,11,7,11,8,12,3,3,10
"10350",3,2,1,1,2,3,4,2,3,4,1,1,4,2,1,2,3,2,1,1,3,"MY",4,2,6,1,4,1,3,7,4,4,0,0,0,1,21,5,5,13,5,8,3,2,10
"10351",3,1,2,2,4,3,1,3,2,1,2,3,1,2,2,3,1,4,4,1,1,"MY",7,1,2,1,6,7,7,3,4,4,0,0,0,2,25,14,8,5,5,10,3,1,10
"10352",2,1,2,2,2,2,1,2,4,2,2,2,2,1,2,2,4,2,1,2,3,"MY",4,2,3,1,2,4,6,5,1,4,0,0,0,2,19,8,8,8,2,6,2,3,10
"10353",1,1,1,1,2,3,2,3,3,2,2,1,1,1,1,1,3,3,4,1,2,"MY",6,1,6,1,1,4,4,3,4,7,0,0,0,2,20,10,5,9,5,8,3,3,10
"10354",3,3,2,3,3,3,3,3,4,3,3,4,3,2,4,3,2,2,2,4,3,"MY",5,2,5,2,6,3,5,5,3,5,0,0,0,2,20,8,7,10,5,11,2,3,10
"10355",1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,"MY",4,4,7,2,7,4,4,3,5,3,0,0,0,2,22,8,8,10,7,10,3,1,10
"10356",2,2,1,2,2,3,2,1,1,1,1,1,2,3,2,3,4,2,2,4,2,"MY",5,6,5,3,5,3,5,3,5,5,0,0,0,2,20,8,11,8,8,10,3,2,10
"10357",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,"MY",1,7,1,7,7,4,1,7,1,5,0,0,0,2,25,5,8,8,8,12,4,3,10
"10358",1,4,2,1,2,2,1,1,4,1,2,2,1,1,1,1,4,4,1,1,2,"MY",1,7,7,1,4,5,3,4,4,4,0,0,0,2,25,6,10,11,5,8,3,1,10
"10359",1,2,3,1,1,1,1,1,2,4,2,1,2,1,1,2,2,1,1,2,2,"MY",5,3,7,5,7,2,5,5,4,4,0,0,0,2,26,7,8,12,9,11,4,3,10
"10360",3,2,3,1,3,4,2,3,2,4,4,2,4,2,2,3,4,4,3,3,4,"MY",0,5,2,3,6,3,6,4,3,2,0,0,0,2,20,3,11,6,6,8,3,3,10
"10361",2,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,"MY",5,2,7,6,6,7,6,6,2,6,0,0,0,2,23,12,8,13,8,12,3,1,70
"10362",2,2,2,3,4,2,4,1,2,1,2,2,1,3,1,4,2,4,1,2,1,"MY",3,6,3,4,1,5,2,3,2,3,0,0,0,1,22,8,8,6,6,4,3,1,10
"10363",1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,"MY",6,3,7,5,4,6,5,6,5,3,0,0,0,2,30,12,8,13,10,7,3,3,70
"10364",2,3,2,1,3,4,1,1,4,3,3,1,2,2,1,4,2,3,3,2,2,"NONE",2,7,6,3,1,3,5,4,2,4,0,0,0,2,21,5,12,10,5,5,2,3,70
"10365",2,2,1,3,2,3,2,3,3,1,2,3,2,2,2,2,1,2,3,2,1,"MY",5,5,4,3,5,4,4,3,3,4,0,0,0,2,19,9,9,7,6,9,3,1,10
"10366",2,3,1,1,1,2,1,2,2,1,3,2,4,1,1,1,1,1,1,1,1,"MY",5,6,5,2,7,3,6,2,4,5,0,0,0,2,25,8,12,7,6,12,3,2,10
