"","ï..Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","Q21A","country","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","VCL3","VCL6","VCL12","gender","age","Extraversion","Agreeableness","Conscientiousness","Emotional","Openness","education","urban","race"
"10541",2,2,2,4,3,2,1,2,3,2,2,3,4,2,2,2,2,3,3,2,1,"MY",6,5,7,4,5,2,7,7,6,4,0,0,0,2,22,8,12,14,10,9,3,3,10
"10542",3,1,2,1,2,3,1,1,3,3,2,1,2,3,1,3,4,2,1,3,3,"MY",4,3,6,3,6,4,5,4,3,5,0,0,0,2,24,8,8,10,6,11,3,1,10
"10543",1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,3,3,3,2,"MY",4,3,6,2,3,3,7,3,5,3,0,0,0,2,43,7,10,9,7,6,2,3,10
"10544",3,3,3,2,3,3,3,3,4,3,3,3,3,4,4,3,3,3,2,3,2,"US",2,3,6,3,4,1,5,6,3,7,0,0,0,2,37,3,8,12,6,11,2,1,60
"10545",1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,"MY",6,2,6,3,7,5,6,3,6,5,0,0,0,2,25,11,8,9,9,12,3,3,10
"10546",1,4,2,1,4,1,1,2,3,4,3,3,2,4,1,4,4,4,3,2,4,"PH",6,7,7,3,7,5,6,7,5,7,0,0,0,2,26,11,13,14,8,14,4,1,10
"10547",3,4,2,1,2,2,1,3,2,1,2,2,3,3,2,3,2,4,1,2,2,"PH",5,3,7,3,7,5,4,4,3,7,0,0,0,2,27,10,7,11,6,14,3,1,10
"10548",3,2,3,3,2,2,1,2,2,2,2,3,3,2,3,2,2,1,2,2,2,"QA",5,3,5,1,7,3,7,7,4,4,0,0,0,2,22,8,10,12,5,11,3,1,10
"10549",2,1,2,1,3,3,1,4,4,2,2,2,3,3,1,2,4,1,1,2,3,"AE",2,4,7,2,7,1,7,7,2,2,0,0,0,2,25,3,11,14,4,9,3,1,10
"10550",2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,"MY",6,2,7,2,6,3,6,1,5,3,0,0,0,2,28,9,8,8,7,9,3,1,10
"10551",1,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,"SA",7,7,7,6,6,6,6,2,3,3,0,0,0,2,27,13,13,9,9,9,3,3,10
"10552",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,"MY",4,4,7,7,7,2,6,3,5,6,0,0,0,2,24,6,10,10,12,13,3,3,70
"10553",2,2,1,2,1,3,2,2,3,1,2,2,1,3,2,1,2,3,2,1,1,"MY",6,3,6,1,6,3,4,3,6,7,0,0,0,2,20,9,7,9,7,13,2,3,10
"10554",2,1,1,2,2,1,1,1,1,2,2,2,1,2,4,2,1,2,2,2,1,"MY",5,7,6,2,6,1,6,2,6,3,0,0,0,2,20,6,13,8,8,9,1,1,10
"10555",2,4,3,2,3,3,4,2,4,3,3,2,4,3,3,3,4,4,2,4,4,"MY",4,3,4,1,4,4,6,3,4,4,0,0,0,2,20,8,9,7,5,8,3,3,10
"10556",1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,"MY",6,7,5,5,7,2,6,7,4,2,0,0,0,2,22,8,13,12,9,9,2,1,10
"10557",1,1,3,1,4,2,2,1,1,4,1,1,4,1,1,4,4,3,1,1,4,"MY",6,3,2,7,6,4,6,2,1,3,0,0,0,2,20,10,9,4,8,9,2,1,10
"10558",3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,4,3,3,3,3,"MY",1,7,3,7,4,1,2,1,4,1,0,0,0,2,27,2,9,4,11,5,3,3,10
"10559",2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,1,"MY",2,3,7,6,6,4,5,6,5,3,0,0,0,2,33,6,8,13,11,9,3,1,10
"10560",3,1,2,2,2,2,3,2,4,2,2,2,3,3,2,2,2,2,2,3,3,"MY",6,3,5,2,7,3,6,3,5,4,0,0,0,2,24,9,9,8,7,11,3,3,10
"10561",2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,"ID",5,3,6,3,3,2,7,3,5,5,0,0,0,2,19,7,10,9,8,8,2,2,10
"10562",2,1,2,2,2,2,2,3,2,2,2,2,4,2,2,2,4,4,2,3,2,"MY",6,3,7,1,6,3,6,4,3,7,0,0,0,2,19,9,9,11,4,13,3,3,10
"10563",4,4,4,1,4,4,3,4,1,3,4,4,4,1,1,3,4,3,2,1,4,"US",3,1,2,1,6,7,6,5,1,4,0,0,0,2,21,10,7,7,2,10,2,1,60
"10564",1,1,1,1,1,3,1,1,3,1,3,1,2,1,3,1,2,3,1,2,1,"PH",5,7,3,6,5,4,7,3,3,4,0,0,0,2,26,9,14,6,9,9,3,3,10
"10565",2,2,1,2,1,2,1,1,3,1,2,2,1,2,2,2,2,2,1,2,1,"MY",5,7,5,3,6,3,5,3,6,3,0,0,0,2,23,8,12,8,9,9,3,3,10
"10566",2,2,2,1,2,4,3,3,2,3,4,3,3,2,2,3,4,2,2,1,2,"PH",6,1,6,2,5,5,5,7,2,2,0,0,0,2,22,11,6,13,4,7,3,3,10
"10567",3,4,3,4,4,4,1,2,4,4,4,3,4,3,2,4,4,4,1,2,4,"MY",4,7,4,1,7,1,7,2,5,7,0,0,0,2,27,5,14,6,6,14,4,3,70
"10568",1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,"MY",5,7,3,6,6,3,6,6,4,3,0,0,0,2,24,8,13,9,10,9,3,2,10
"10569",2,2,2,1,4,2,1,4,1,3,2,2,2,2,1,3,2,2,1,2,2,"MY",4,3,6,3,4,2,7,2,4,4,0,0,0,2,21,6,10,8,7,8,2,3,10
"10570",3,1,1,1,3,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,"TW",6,5,6,3,7,1,7,3,6,7,0,0,0,2,28,7,12,9,9,14,4,3,70
"10571",3,2,4,4,4,3,2,4,4,4,3,3,4,3,4,4,4,4,3,3,4,"US",5,7,7,3,5,2,7,7,2,7,0,0,0,2,28,7,14,14,5,12,4,3,10
"10572",3,4,3,4,4,4,4,3,4,3,3,3,4,3,3,3,3,4,4,2,2,"MY",6,2,6,1,7,3,7,2,5,4,0,0,0,2,20,9,9,8,6,11,2,1,10
"10573",2,4,2,2,2,4,4,2,3,1,4,2,2,4,2,2,3,2,2,3,2,"MY",3,4,7,3,5,2,5,7,5,3,0,0,0,2,20,5,9,14,8,8,3,1,10
"10574",2,2,2,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,3,3,2,"US",5,3,7,3,7,5,5,4,4,4,0,0,0,2,29,10,8,11,7,11,4,3,10
"10575",2,2,3,4,2,3,3,2,3,3,3,3,3,2,4,3,4,4,3,2,4,"MY",4,5,4,2,5,2,7,2,6,4,0,0,0,2,21,6,12,6,8,9,2,3,10
"10576",1,2,1,1,4,1,1,3,2,3,2,2,3,3,1,1,4,2,2,2,1,"MY",3,4,1,5,6,3,6,2,6,2,0,0,0,2,24,6,10,3,11,8,3,1,10
"10577",2,1,2,1,2,2,1,2,3,4,4,1,4,1,2,4,4,2,1,3,3,"MY",5,4,6,2,6,2,6,3,2,2,0,0,0,2,25,7,10,9,4,8,4,3,10
"10578",2,2,2,2,2,2,3,3,3,3,2,3,2,2,3,3,3,2,2,3,2,"MY",6,3,7,1,5,2,5,1,2,4,0,0,0,2,19,8,8,8,3,9,2,3,10
"10579",2,4,1,2,2,4,1,2,4,2,2,2,2,2,2,2,2,3,1,1,2,"MY",1,4,7,1,3,1,7,7,2,5,0,0,0,2,23,2,11,14,3,8,3,2,10
"10580",2,2,3,3,2,4,3,4,4,1,3,3,3,2,3,3,4,4,1,3,4,"MY",2,3,6,6,5,2,7,6,4,4,0,0,0,2,24,4,10,12,10,9,3,2,10
"10581",4,4,4,4,2,2,2,4,4,4,4,2,4,2,2,2,4,2,4,4,4,"PH",5,6,5,1,5,2,5,3,3,3,0,0,0,2,26,7,11,8,4,8,3,3,10
"10582",3,3,2,4,3,3,3,3,3,2,4,4,4,2,4,3,2,2,4,4,1,"MY",4,3,6,4,3,4,4,3,3,5,0,0,0,2,21,8,7,9,7,8,2,3,10
"10583",2,4,2,2,4,4,2,2,2,2,4,4,2,4,2,4,2,1,2,2,1,"PH",5,3,5,3,5,3,5,2,3,5,0,0,0,2,24,8,8,7,6,10,2,1,10
"10584",2,4,1,1,1,2,1,3,4,2,2,4,2,4,2,1,2,4,2,4,2,"MY",6,6,6,3,5,1,7,1,5,3,0,0,0,2,26,7,13,7,8,8,4,1,70
"10585",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,"PH",5,3,6,5,6,2,3,6,7,5,0,0,0,2,27,7,6,12,12,11,4,3,10
"10586",2,2,3,1,1,1,3,2,3,1,2,1,2,2,1,1,1,3,1,1,1,"MY",4,5,7,7,6,1,4,6,5,7,0,0,0,2,21,5,9,13,12,13,3,3,10
"10587",3,4,2,3,1,2,1,2,2,4,2,2,2,2,2,3,2,2,2,2,2,"MY",2,6,5,3,6,4,6,5,4,6,0,0,0,2,29,6,12,10,7,12,3,1,10
"10588",4,1,1,1,1,1,1,4,3,1,3,3,1,2,2,1,1,3,3,1,1,"NONE",1,2,7,1,7,4,1,7,1,7,0,0,0,2,26,5,3,14,2,14,4,3,60
"10589",2,1,2,1,2,4,1,2,4,3,2,2,3,3,1,2,4,4,1,2,3,"MY",7,3,5,2,6,5,7,1,2,1,0,0,0,2,19,12,10,6,4,7,3,3,70
"10590",3,2,2,3,3,3,2,3,4,4,3,4,4,3,3,4,4,2,2,3,4,"MY",2,3,3,2,5,1,5,3,2,2,0,0,0,2,21,3,8,6,4,7,2,3,70
"10591",2,4,1,4,3,2,1,3,4,2,3,3,2,2,3,1,2,1,4,3,3,"MY",5,3,5,3,5,2,7,1,5,4,0,0,0,2,25,7,10,6,8,9,3,1,10
"10592",3,4,1,4,4,3,1,2,2,2,2,2,3,2,1,2,4,2,4,1,2,"MY",4,2,6,1,6,4,7,4,4,7,0,0,0,2,23,8,9,10,5,13,3,3,10
"10593",1,2,2,1,2,3,1,2,3,1,2,2,2,2,2,2,2,2,2,2,1,"PH",5,4,4,2,5,1,7,3,6,3,0,0,0,2,29,6,11,7,8,8,3,3,10
"10594",1,2,1,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,"CA",6,7,6,2,7,1,4,3,5,7,0,0,0,2,22,7,11,9,7,14,2,3,10
"10595",2,1,3,1,4,3,1,4,2,2,1,2,4,4,4,1,3,1,1,4,2,"MY",5,3,6,1,7,1,6,1,6,1,0,0,0,2,23,6,9,7,7,8,4,1,10
"10596",3,2,2,4,4,4,3,3,4,3,3,3,3,3,3,2,3,3,4,4,3,"PH",2,1,6,1,1,2,6,3,1,2,0,0,0,2,20,4,7,9,2,3,4,3,10
"10597",1,2,1,2,3,3,3,2,4,2,2,2,2,3,2,2,1,1,1,3,2,"MY",6,7,7,1,7,3,7,2,6,4,0,0,0,2,19,9,14,9,7,11,2,3,70
"10598",3,1,4,1,4,4,2,4,4,4,4,4,3,3,4,4,4,3,1,4,4,"MY",4,1,3,1,4,4,5,6,1,1,0,0,0,2,19,8,6,9,2,5,2,3,10
"10599",2,2,2,4,3,4,3,3,4,2,3,4,2,3,3,2,3,3,4,4,1,"MY",4,4,5,2,5,4,6,2,3,1,0,0,0,2,22,8,10,7,5,6,3,2,10
"10600",4,2,3,1,4,4,4,3,4,2,4,4,4,4,4,4,4,4,2,4,4,"MY",0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,3,3,10
"10601",2,2,2,3,2,4,3,3,4,2,2,4,3,3,4,2,3,3,3,3,2,"MY",4,3,3,2,3,3,6,2,3,3,0,0,0,2,23,7,9,5,5,6,3,3,10
"10602",2,4,4,1,1,4,2,4,3,1,3,3,3,1,4,2,2,3,4,1,2,"MY",7,2,6,2,6,7,7,1,4,1,0,0,0,2,23,14,9,7,6,7,3,2,70
"10603",3,4,3,2,4,3,2,3,3,4,3,2,4,3,3,4,4,3,3,4,4,"MY",3,4,5,2,4,5,4,3,3,4,0,0,0,2,28,8,8,8,5,8,4,3,10
"10604",2,1,1,1,2,2,2,1,2,1,1,2,3,3,2,1,2,2,1,1,1,"MY",3,4,6,3,5,6,7,7,5,6,0,0,0,2,19,9,11,13,8,11,2,2,70
"10605",2,1,3,3,4,4,1,3,4,3,1,2,4,1,2,1,4,3,3,2,4,"MX",1,4,1,3,3,4,6,1,4,1,0,0,0,2,27,5,10,2,7,4,2,3,70
"10606",2,1,1,3,2,2,2,2,2,1,2,3,2,2,2,1,3,3,3,2,3,"MY",6,6,4,4,5,7,6,2,4,2,0,0,0,2,33,13,12,6,8,7,2,2,10
"10607",2,1,2,4,3,3,2,2,3,2,2,2,2,2,2,2,2,4,2,4,3,"PH",4,5,2,1,5,4,5,2,2,4,0,0,0,2,26,8,10,4,3,9,3,2,10
"10608",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"NG",6,7,7,7,6,2,3,7,7,3,0,0,0,2,22,8,10,14,14,9,3,3,30
"10609",3,1,2,2,1,4,4,2,4,3,2,4,4,2,2,3,4,4,2,3,4,"MY",4,4,5,1,6,4,6,4,3,3,0,0,0,2,19,8,10,9,4,9,2,3,10
"10610",4,1,1,4,3,3,4,4,4,2,4,4,2,4,4,2,4,1,4,4,4,"PH",4,3,3,1,6,2,6,2,3,5,0,0,0,2,20,6,9,5,4,11,2,3,10
"10611",2,1,2,1,2,1,2,2,2,2,2,2,4,2,1,2,2,3,1,1,3,"MY",4,3,4,4,5,4,7,4,3,5,0,0,0,2,22,8,10,8,7,10,3,3,10
"10612",3,2,2,1,2,2,1,1,2,3,2,2,2,2,1,2,3,3,2,3,4,"MY",0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,3,3,10
"10613",2,2,2,2,3,2,1,2,2,3,2,2,2,3,2,2,2,3,2,1,2,"RU",6,4,5,4,6,3,6,4,5,5,0,0,0,2,22,9,10,9,9,11,3,3,60
"10614",1,1,2,1,4,2,1,2,2,2,3,1,3,2,1,2,4,3,1,1,1,"US",1,6,3,3,6,2,7,3,3,2,0,0,0,2,19,3,13,6,6,8,2,2,60
"10615",2,3,1,3,1,4,1,1,3,1,2,2,1,2,2,2,2,1,4,2,1,"PH",5,3,6,2,7,1,6,7,6,3,0,0,0,2,24,6,9,13,8,10,3,3,10
"10616",2,4,2,2,1,4,1,2,2,2,2,2,4,2,4,2,4,3,2,4,2,"US",7,3,3,1,7,3,7,3,4,6,0,0,0,2,23,10,10,6,5,13,3,1,10
"10617",3,3,4,4,4,3,1,4,3,2,2,3,3,4,4,3,3,2,2,4,3,"ID",2,2,6,2,6,3,5,3,2,3,0,0,0,2,24,5,7,9,4,9,3,1,10
"10618",4,1,3,1,4,3,2,4,3,4,4,4,4,4,3,4,3,3,1,3,3,"MY",1,1,5,1,5,2,6,2,1,3,0,0,0,2,32,3,7,7,2,8,3,3,10
"10619",3,4,3,3,3,4,3,4,4,3,4,4,3,3,4,3,4,3,3,3,3,"PH",5,2,6,1,7,3,6,2,3,3,0,0,0,2,26,8,8,8,4,10,4,3,70
"10620",1,1,2,1,3,2,1,4,1,2,2,1,3,1,1,2,2,3,2,1,2,"US",7,3,1,3,7,7,7,4,4,6,0,0,0,2,23,14,10,5,7,13,2,2,60
"10621",2,4,3,2,3,2,2,2,3,2,3,2,3,3,1,2,2,2,3,2,2,"MY",5,5,5,1,5,4,6,7,5,5,0,0,0,2,26,9,11,12,6,10,4,2,10
"10622",3,3,3,2,4,3,4,3,2,4,3,3,3,3,2,4,4,3,3,3,4,"US",5,3,5,2,3,3,3,2,2,3,0,0,0,2,37,8,6,7,4,6,2,1,60
"10623",1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,3,2,2,1,"MY",2,2,7,3,6,4,7,6,3,5,0,0,0,2,23,6,9,13,6,11,3,2,10
"10624",2,1,1,1,1,2,1,1,1,3,2,3,1,1,1,2,4,4,1,2,2,"MY",3,3,4,3,3,4,4,3,3,1,0,0,0,2,32,7,7,7,6,4,4,2,10
"10625",2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,"MY",5,2,5,3,5,2,5,2,5,2,0,0,0,2,24,7,7,7,8,7,4,2,10
"10626",1,1,1,1,3,3,1,1,3,1,1,1,3,1,1,3,1,3,1,1,1,"MY",6,6,7,3,6,3,6,4,5,2,0,0,0,2,23,9,12,11,8,8,3,1,10
"10627",1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,"MY",1,7,6,6,4,6,2,7,7,7,0,0,0,2,26,7,9,13,13,11,3,3,10
"10628",3,2,1,2,2,3,2,3,2,2,2,2,3,3,2,2,2,3,3,2,2,"MY",5,3,6,2,5,5,6,3,4,3,0,0,0,2,32,10,9,9,6,8,3,1,10
"10629",2,2,2,2,4,3,1,2,2,2,2,2,2,3,1,1,2,2,2,1,2,"MY",3,2,5,5,6,1,4,3,5,3,0,0,0,2,32,4,6,8,10,9,3,1,10
"10630",2,1,3,1,2,3,2,4,2,3,2,2,2,3,2,4,3,2,3,2,3,"MY",6,6,7,6,7,2,5,2,6,2,0,0,0,2,32,8,11,9,12,9,3,3,10
"10631",2,1,2,2,2,2,1,2,3,1,2,2,2,3,2,4,2,2,1,2,1,"MY",1,7,3,2,1,5,5,2,4,3,0,0,0,2,34,6,12,5,6,4,4,2,10
"10632",2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1,1,"MY",5,5,3,2,6,3,6,3,3,2,0,0,0,2,31,8,11,6,5,8,3,3,70
"10633",2,1,1,1,1,1,2,4,4,2,3,1,4,2,1,3,4,2,3,2,4,"MY",5,4,5,1,5,5,3,3,4,4,0,0,0,2,20,10,7,8,5,9,3,1,10
"10634",1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,"MY",6,5,6,6,6,6,5,3,6,4,0,0,0,2,31,12,10,9,12,10,3,1,10
"10635",2,1,3,3,3,3,2,2,2,2,2,2,4,3,2,1,4,4,2,1,2,"MY",5,7,7,1,7,1,7,3,3,3,0,0,0,2,48,6,14,10,4,10,2,3,10
"10636",4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,"MY",5,1,1,1,4,5,6,5,1,6,0,0,0,2,37,10,7,6,2,10,2,3,10
"10637",2,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,"MY",5,5,7,3,6,1,7,3,6,3,0,0,0,2,32,6,12,10,9,9,4,2,10
"10638",2,4,2,3,2,3,3,3,2,1,2,2,2,2,1,2,2,2,3,2,1,"MY",3,4,6,4,4,4,4,3,3,5,0,0,0,2,32,7,8,9,7,9,3,1,60
"10639",3,4,4,2,3,3,3,3,3,4,4,3,3,3,1,4,4,3,3,3,3,"US",7,2,5,2,5,1,2,3,7,2,0,0,0,2,27,8,4,8,9,7,3,3,10
"10640",1,1,1,1,1,2,1,1,1,1,1,3,3,2,1,1,2,2,1,1,1,"MY",6,3,7,3,7,7,7,3,6,2,0,0,0,2,27,13,10,10,9,9,3,3,10
"10641",1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,"MY",3,4,5,6,5,3,5,4,5,5,0,0,0,2,30,6,9,9,11,10,3,3,10
"10642",1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,"MY",3,3,6,3,6,3,6,2,5,3,0,0,0,2,24,6,9,8,8,9,3,2,10
"10643",2,1,2,1,2,2,1,2,2,2,2,2,2,2,3,2,1,2,1,1,1,"MY",3,5,4,4,5,4,6,4,5,5,0,0,0,2,32,7,11,8,9,10,3,2,70
"10644",2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,"MY",5,5,6,3,5,3,5,5,6,5,0,0,0,2,32,8,10,11,9,10,3,3,10
"10645",1,1,2,1,2,2,1,2,2,3,2,2,3,2,1,2,2,2,1,1,2,"MY",6,7,7,6,6,3,7,6,6,6,0,0,0,2,33,9,14,13,12,12,2,2,10
"10646",2,3,2,2,3,2,2,3,3,2,3,3,3,2,4,2,3,3,2,2,2,"MY",4,4,6,3,6,6,4,3,4,4,0,0,0,2,35,10,8,9,7,10,3,1,10
"10647",4,1,3,3,3,4,1,3,3,4,4,4,4,3,3,3,3,1,3,3,4,"US",3,3,5,1,3,2,3,3,1,7,0,0,0,2,22,5,6,8,2,10,3,3,60
"10648",2,2,1,1,2,3,2,3,4,2,3,3,2,2,4,2,4,3,3,2,1,"PH",2,5,5,3,6,1,6,2,1,5,0,0,0,2,28,3,11,7,4,11,3,3,10
"10649",2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,"MY",2,6,2,3,3,3,5,3,5,2,0,0,0,2,36,5,11,5,8,5,3,3,70
"10650",2,1,2,1,1,4,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,"MY",3,3,3,2,5,3,6,3,3,3,0,0,0,2,21,6,9,6,5,8,3,2,10
"10651",2,2,2,3,2,3,2,3,3,2,2,2,2,2,2,2,3,3,3,2,2,"MY",4,5,6,1,6,5,4,4,3,4,0,0,0,2,23,9,9,10,4,10,4,3,10
"10652",4,4,1,1,4,4,4,4,4,4,4,2,3,1,2,2,4,4,1,2,4,"MY",3,3,1,2,7,2,7,1,5,1,0,0,0,2,20,5,10,2,7,8,2,3,10
"10653",2,2,1,1,3,3,2,3,3,1,2,2,2,3,1,2,1,3,2,2,1,"MY",2,4,5,3,6,6,6,3,3,6,0,0,0,2,34,8,10,8,6,12,3,3,10
"10654",1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"MY",5,2,7,5,6,6,5,3,6,2,0,0,0,2,28,11,7,10,11,8,4,3,10
"10655",2,2,2,3,3,4,4,3,3,2,2,2,2,2,2,2,2,3,2,2,2,"MY",6,2,5,2,4,3,5,2,3,2,0,0,0,2,20,9,7,7,5,6,2,2,10
"10656",3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,"MY",5,5,5,5,5,6,6,2,2,6,0,0,0,2,24,11,11,7,7,11,4,2,10
"10657",2,1,3,1,2,3,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,"MY",5,3,6,4,6,7,3,7,3,6,0,0,0,2,32,12,6,13,7,12,4,3,10
"10658",2,2,1,1,2,2,3,2,2,1,3,2,2,2,1,1,2,2,1,2,1,"MY",5,4,3,5,4,2,6,3,5,3,0,0,0,2,19,7,10,6,10,7,2,2,10
"10659",1,2,2,1,3,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,1,"MY",3,7,6,6,5,1,4,5,7,2,0,0,0,2,23,4,11,11,13,7,3,2,10
"10660",2,4,2,2,2,3,1,3,4,2,3,4,2,3,4,2,3,4,3,1,3,"MY",2,5,6,1,6,1,6,3,2,3,0,0,0,2,32,3,11,9,3,9,4,3,10
"10661",2,4,2,2,2,2,3,3,3,2,2,3,4,2,3,3,2,4,3,3,4,"MY",5,2,5,2,5,2,5,3,5,2,0,0,0,2,21,7,7,8,7,7,3,2,10
"10662",3,2,2,2,2,2,2,2,4,2,3,4,2,3,2,2,2,3,2,2,2,"MY",5,5,6,3,7,7,2,5,3,3,0,0,0,2,20,12,7,11,6,10,1,3,10
"10663",1,1,1,1,2,2,1,1,2,3,2,1,2,2,2,1,1,3,1,1,3,"MY",1,6,3,3,5,2,5,3,5,5,0,0,0,2,21,3,11,6,8,10,3,1,10
"10664",4,4,3,2,2,3,3,3,3,4,3,4,4,3,3,3,4,4,3,4,3,"MY",1,2,5,1,5,2,5,2,2,5,0,0,0,2,20,3,7,7,3,10,2,1,10
"10665",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,"MY",6,7,6,4,5,6,2,6,5,4,0,0,0,2,19,12,9,12,9,9,2,3,10
"10666",3,2,3,3,4,4,4,3,4,4,4,4,3,4,4,3,4,1,3,3,4,"PH",2,1,7,1,5,4,7,3,1,2,0,0,0,2,26,6,8,10,2,7,2,1,10
"10667",2,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,"MY",5,7,6,7,7,2,6,3,5,3,0,0,0,2,32,7,13,9,12,10,3,1,10
"10668",2,1,2,4,2,2,2,2,2,4,2,2,3,2,2,1,4,2,2,4,4,"MY",5,2,7,4,6,2,7,3,5,4,0,0,0,2,26,7,9,10,9,10,3,3,10
"10669",2,3,2,2,3,3,4,3,3,3,2,4,2,2,3,3,2,2,2,4,2,"MY",3,5,5,2,5,3,3,3,3,2,0,0,0,2,25,6,8,8,5,7,4,3,10
"10670",1,1,1,2,1,1,4,2,1,1,2,2,3,1,1,2,4,1,4,3,1,"MY",6,3,6,3,5,5,4,5,2,5,0,0,0,2,23,11,7,11,5,10,3,3,10
"10671",2,1,2,1,3,3,1,2,4,2,2,2,3,2,2,1,3,2,1,1,1,"MY",3,4,6,3,3,2,6,6,5,3,0,0,0,2,23,5,10,12,8,6,2,2,10
"10672",2,2,2,1,3,3,4,3,4,1,3,2,2,2,2,2,4,1,4,3,3,"DE",2,3,4,2,5,1,7,3,3,6,0,0,0,2,21,3,10,7,5,11,2,3,60
"10673",4,2,4,2,4,3,1,3,4,4,2,4,4,4,4,3,4,4,4,4,4,"PH",5,7,1,2,3,2,5,1,1,2,0,0,0,2,22,7,12,2,3,5,3,3,10
"10674",3,2,3,4,3,1,1,3,3,3,4,3,4,3,2,3,3,4,3,1,1,"JP",1,2,1,1,2,3,3,2,2,4,0,0,0,2,21,4,5,3,3,6,3,1,10
"10675",2,2,3,1,3,4,2,2,1,3,4,2,3,2,2,1,3,2,3,3,2,"MY",5,3,4,2,4,5,5,5,6,4,0,0,0,2,33,10,8,9,8,8,4,1,10
"10676",2,2,2,1,2,3,2,2,3,2,2,3,2,2,3,2,2,1,1,3,2,"MY",5,3,6,2,3,1,6,3,5,3,0,0,0,2,23,6,9,9,7,6,3,1,10
"10677",2,3,2,2,3,4,1,2,3,3,3,3,3,4,4,3,4,4,3,4,4,"PH",6,1,5,2,7,5,6,3,4,6,0,0,0,2,21,11,7,8,6,13,3,3,10
"10678",3,2,1,4,4,4,4,1,4,1,4,3,2,3,4,2,4,4,3,4,1,"US",5,2,5,1,7,3,7,3,6,4,0,0,0,2,19,8,9,8,7,11,2,3,10
"10679",4,1,3,2,4,4,1,3,3,4,3,3,3,4,3,4,3,4,3,2,4,"MY",5,3,6,1,6,1,6,7,3,2,0,0,0,2,35,6,9,13,4,8,4,1,10
"10680",2,2,2,1,2,1,2,1,1,3,2,2,3,2,2,2,4,3,2,2,1,"MY",2,3,6,1,4,2,6,1,2,3,0,0,0,2,26,4,9,7,3,7,4,1,10
"10681",1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,2,"MY",3,7,5,3,4,7,4,3,4,1,0,0,0,2,22,10,11,8,7,5,3,3,10
"10682",2,1,2,3,2,4,1,2,3,3,4,2,3,2,2,2,4,3,1,2,3,"MY",2,3,5,2,7,6,6,4,1,6,0,0,0,2,22,8,9,9,3,13,3,3,10
"10683",3,2,2,2,4,4,2,3,3,3,2,3,2,2,2,2,2,3,2,2,1,"MY",2,6,2,2,2,4,5,3,1,2,0,0,0,2,26,6,11,5,3,4,3,2,10
